study_id,first_name,middle_name,last_name,suffix,height,member,birth_date
S-2376,Sharon,Jennifer,Thomas,MD,175.1,1,1948-11-06
S-2377,Connie,Michael,Young,DDS,163.6,0,1947-06-17
S-2378,Luis,Suzanne,Reese,PhD,191.6,1,1945-08-18
S-2379,Suzanne,Tonya,Rivera,Jr.,152.3,0,1942-04-19
S-2380,Brent,Sandra,Wilson,MD,185.8,0,1949-03-04
S-2381,Scott,Nicole,Hill,MD,169.0,0,1943-02-18
S-2382,Jessica,Eric,Watson,MD,183.0,1,1948-07-07
S-2383,Terri,Sean,Cantu,MD,182.9,1,1942-06-22
S-2384,Timothy,Amanda,Fernandez,MD,175.6,0,1941-01-20
S-2385,Sherry,Paula,Rojas,MD,169.2,0,1942-05-07
S-2386,Duane,Melvin,Garza,DVM,174.3,1,1946-01-27
S-2387,Andrew,Pamela,Gonzales,PhD,184.2,1,1941-05-26
S-2388,David,Karen,Farrell,DDS,174.6,1,1947-12-27
S-2389,Michelle,William,Barnes,PhD,181.7,1,1941-07-12
S-2390,William,Alisha,Davidson,DDS,182.2,1,1942-05-19
S-2391,Stephanie,Melinda,Olson,MD,176.5,0,1943-01-27
S-2392,Rachel,Brenda,Moreno,DDS,174.9,1,1942-01-19
S-2393,Chris,Veronica,Larson,MD,172.6,1,1945-05-09
S-2394,Christina,Travis,Chapman,III,188.8,1,1942-08-15
S-2395,Amanda,Sarah,Stanley,DVM,176.6,0,1947-11-20
S-2396,Jeffrey,James,Reeves,MD,192.3,1,1943-09-04
S-2397,Rachel,John,Arias,MD,160.4,1,1947-08-28
S-2398,Jessica,William,Cooper,MD,179.7,0,1947-09-25
S-2399,Victoria,Cynthia,Bartlett,II,173.9,1,1940-06-13
S-2400,Amy,Peter,Hughes,Jr.,176.1,1,1946-07-16
S-2401,Justin,Patrick,Ramirez,Jr.,165.9,0,1944-11-30
S-2402,Stephanie,Andre,Hall,DDS,179.8,1,1945-11-27
S-2403,Anthony,Hannah,Davis,Jr.,186.9,0,1940-03-08
S-2404,Aaron,Amanda,Salazar,MD,176.2,1,1940-01-17
S-2405,Mark,Angela,Turner,DDS,174.3,1,1940-12-07
S-2406,Robert,Kaitlyn,Reyes,PhD,173.1,0,1947-12-21
S-2407,Michael,Timothy,Best,Jr.,169.5,1,1941-07-19
S-2408,Deanna,Gary,Moody,PhD,186.1,1,1948-06-16
S-2409,Gina,Christine,Wilson,MD,168.4,0,1941-04-02
S-2410,Jeffrey,Kenneth,Harris,DDS,168.8,1,1943-03-29
S-2411,Crystal,Jeff,Ayala,MD,167.8,1,1943-12-25
S-2412,Kristin,Laurie,Cannon,Jr.,184.9,1,1944-09-09
S-2413,Micheal,Tanya,Murray,DVM,172.5,0,1944-07-05
S-2414,Todd,Angela,Ford,Jr.,198.1,0,1948-02-20
S-2415,Peter,Michael,Douglas,DVM,176.9,0,1948-07-17
S-2416,Justin,Kenneth,Carter,Jr.,175.1,1,1946-03-07
S-2417,Marissa,Tracy,Diaz,DVM,170.9,0,1940-03-08
S-2418,Lynn,Hector,Cantrell,MD,167.6,1,1949-10-24
S-2419,Heather,Amanda,Ramos,MD,180.3,0,1944-02-15
S-2420,Dylan,Jessica,Bass,DVM,170.6,1,1941-01-10
S-2421,Ashley,Philip,Williams,III,156.4,1,1947-08-13
S-2422,David,Barbara,Webster,Jr.,171.3,1,1943-11-08
S-2423,Michael,Eric,Dougherty,DDS,161.5,1,1942-11-30
S-2424,Andrew,Alicia,Bowman,Jr.,176.6,1,1944-08-23
S-2425,Dale,Allison,Gallegos,Jr.,182.5,0,1948-05-24
S-2426,Tyler,Bryan,Vasquez,MD,182.1,1,1947-02-22
S-2427,Bradley,Karen,Kelly,DVM,180.4,0,1949-11-28
S-2428,Kim,Daniel,Ward,Jr.,173.5,0,1946-07-09
S-2429,Ryan,Nathaniel,Williams,PhD,174.9,1,1946-03-13
S-2430,Brian,Cindy,Wheeler,PhD,172.4,0,1940-03-04
S-2431,Jose,Damon,Thomas,DDS,184.7,1,1946-01-27
S-2432,Kyle,Tina,Lane,DDS,183.5,1,1943-10-07
S-2433,Stephen,Mary,Haynes,DDS,183.3,1,1944-12-06
S-2434,Carla,Mary,Wright,DDS,169.2,1,1944-04-27
S-2435,Brandi,Mark,Vasquez,DVM,173.1,1,1942-10-01
S-2436,Christine,Jacob,Holmes,Jr.,173.0,0,1949-03-12
S-2437,Molly,Desiree,Williams,Jr.,185.1,0,1946-08-22
S-2438,Kevin,Susan,Proctor,DDS,180.8,0,1940-06-27
S-2439,David,Aaron,Dickerson,MD,180.5,0,1941-07-02
S-2440,Sarah,Thomas,Davis,DDS,177.5,N,1949-08-04
S-2441,Lisa,Virginia,Reyes,DVM,177.9,0,1946-10-05
S-2442,Michael,Garrett,Gibson,PhD,178.6,1,1947-05-20
S-2443,Julie,David,Cantrell,DVM,172.9,0,1947-08-30
S-2444,John,Amanda,Miller,MD,179.3,1,1947-11-18
S-2445,Randy,Rose,James,DDS,164.7,1,1942-05-22
S-2446,Misty,Andrew,Bishop,Jr.,181.3,1,1940-05-17
S-2447,Steven,Calvin,Wilkerson,DDS,177.7,1,1943-12-10
S-2448,Kristine,Nicole,Cline,Jr.,189.1,0,1940-05-12
S-2449,Megan,Steven,Lopez,Jr.,173.8,0,1940-08-30
S-2450,Anna,Nicholas,Mcgee,III,168.4,1,1942-12-10
S-2451,Melissa,Ashley,Ellison,MD,171.2,0,1941-02-06
S-2452,Megan,Michael,Peterson,PhD,178.7,1,1947-03-30
S-2453,Raymond,Stephanie,Martin,PhD,170.5,1,1943-11-01
S-2454,Anthony,Kristen,Burgess,III,178.1,1,1940-06-29
S-2455,Kristin,Debra,Wright,PhD,164.6,1,1948-06-13
S-2456,Amy,Judith,Weiss,Jr.,157.5,1,1948-12-26
S-2457,Erin,Lauren,Jennings,MD,173.0,0,1945-04-22
S-2458,Misty,Frederick,Potts,MD,184.0,1,1940-09-20
S-2459,Tyler,Lisa,Bell,DVM,178.3,1,1941-01-10
S-2460,Sheila,Corey,Meyer,MD,165.5,0,1944-07-26
S-2461,Matthew,Richard,Byrd,Jr.,172.2,0,1941-08-24
S-2462,David,Robert,Chan,II,188.0,0,1946-08-19
S-2463,Annette,William,Cain,MD,174.3,0,1943-10-22
S-2464,Mary,Dan,Hensley,Jr.,158.7,0,1947-06-12
S-2465,Paul,Robin,Rosario,Jr.,184.5,1,1946-02-28
S-2466,Brenda,Jessica,Atkins,Jr.,168.8,0,1947-06-04
S-2467,Alyssa,Megan,Sawyer,PhD,178.3,0,1943-04-07
S-2468,Patricia,David,Ross,DDS,194.7,0,1946-08-11
S-2469,Timothy,Brittany,Pace,Jr.,175.7,1,1944-07-16
S-2470,Briana,Russell,Thompson,DDS,175.0,1,1943-05-22
S-2471,Jose,Robert,Young,DDS,179.4,0,1947-08-24
S-2472,Tina,Mary,Molina,PhD,176.5,0,1948-11-10
S-2473,Mario,Jonathan,Gray,DDS,186.6,1,1948-03-03
S-2474,Laura,Trevor,Black,Jr.,162.6,1,1943-09-19
S-2475,Brandi,Debbie,Cordova,Jr.,176.3,0,1940-01-05
S-2476,Alan,Joshua,Wilson,II,182.3,1,1942-10-04
S-2477,Elizabeth,Christopher,Carroll,DDS,176.0,1,1948-03-01
S-2478,Christina,Michelle,Smith,MD,164.3,0,1948-02-09
S-2479,Daniel,Blake,Hill,DDS,166.8,1,1940-06-26
S-2480,Laura,Steven,Rodgers,Jr.,173.6,1,1941-10-07
S-2481,Robert,Julian,Tucker,DDS,191.3,1,1940-03-01
S-2482,Lisa,Whitney,Allison,DDS,172.3,1,1948-09-27
S-2483,Jack,Kelly,Williams,PhD,184.4,0,1941-01-27
S-2484,Thomas,Stephen,Howard,IV,174.8,1,1949-05-24
S-2485,Margaret,Jennifer,Hodge,DVM,182.8,1,1940-03-11
S-2486,Amanda,Valerie,Peterson,MD,180.9,1,1947-07-06
S-2487,Jody,Kimberly,Meyer,II,191.7,1,1948-03-18
S-2488,Matthew,Taylor,Landry,DDS,168.1,0,1947-07-17
S-2489,Megan,Stanley,Osborne,MD,185.9,0,1949-08-22
S-2490,Tiffany,Angela,Morales,MD,177.5,0,1946-06-03
S-2491,Kenneth,Jeffrey,Hicks,PhD,167.1,1,1942-07-21
S-2492,Spencer,Kimberly,Black,II,168.9,1,1945-02-26
S-2493,Christine,Brian,Barrera,MD,180.1,0,1947-10-23
S-2494,Sarah,Alexander,Long,DVM,172.5,0,1942-05-14
S-2495,Rebecca,Joshua,Farrell,PhD,174.6,0,1941-12-17
S-2496,Jeremy,Rebecca,Ryan,Jr.,168.0,0,1946-02-24
S-2497,Abigail,Timothy,Clark,MD,1.6740000000000002,1,1943-01-21
S-2498,Holly,Wayne,Ryan,MD,174.0,0,1948-08-04
S-2499,Robert,Kristen,Lee,DDS,179.8,1,1948-02-15
S-2500,Jennifer,Gene,Scott,MD,175.9,1,1944-02-20
S-2501,Kimberly,John,Sanders,MD,177.3,0,1948-01-04
S-2502,Stephanie,Jerry,Stewart,PhD,178.8,0,1948-12-25
S-2503,Phillip,Justin,Smith,DDS,167.1,0,1940-06-01
S-2504,Brooke,Paula,Jones,Jr.,173.4,1,1944-03-12
S-2505,Gabriella,Gary,Davis,DDS,179.9,1,1941-04-08
S-2506,Kristy,Gina,Smith,MD,168.5,0,1949-11-28
S-2507,Douglas,Kelli,Banks,DVM,177.3,1,1947-05-26
S-2508,Michael,Steven,Adams,MD,182.5,1,1943-01-09
S-2509,Leonard,Jennifer,Jones,MD,175.3,0,1942-05-17
S-2510,Sonya,Todd,Hamilton,Jr.,186.2,1,1945-09-06
S-2511,David,Paula,Humphrey,PhD,170.7,1,1940-04-17
S-2512,Joseph,Laurie,Roberts,MD,180.3,1,1949-05-10
S-2513,Gregory,Gabriel,Gardner,Jr.,160.6,1,1948-08-28
S-2514,Miguel,Melissa,Hoffman,MD,164.7,1,1944-04-17
S-2515,Jacob,Sean,Garcia,MD,170.2,0,1942-04-13
S-2516,Michelle,Tamara,Bates,DDS,160.2,0,1941-04-14
S-2517,Matthew,Heather,Roach,MD,171.4,0,1945-04-16
S-2518,Christina,Elizabeth,Perry,DDS,167.3,0,1944-01-10
S-2519,Kenneth,Benjamin,Odonnell,MD,179.2,0,1946-04-10
S-2520,Michael,Jon,Cook,DVM,173.6,1,1948-04-20
S-2521,Adam,Leah,Harrell,DDS,178.7,1,1945-04-23
S-2522,Nancy,James,Black,Jr.,189.5,0,1949-03-27
S-2523,Debra,Ronnie,Abbott,MD,181.4,0,1948-06-08
S-2524,Tara,Christopher,Durham,DDS,191.5,0,1947-09-21
S-2525,Nicole,Jason,Ford,DDS,170.3,1,1949-01-06
S-2526,Joseph,Ruth,Ray,Jr.,175.1,0,1940-05-06
S-2527,Kenneth,Luis,Willis,MD,179.8,0,1945-01-09
S-2528,Maria,Kevin,Smith,MD,191.3,0,1942-12-13
S-2529,John,Anthony,Johnson,DDS,179.6,1,1945-06-09
S-2530,Christopher,Robert,Campos,DVM,189.4,0,1941-08-24
S-2531,Mark,John,Thomas,DVM,176.4,0,1946-03-17
S-2532,Brandon,Emily,Smith,MD,170.0,0,1944-08-15
S-2533,Lisa,Kim,Evans,PhD,176.4,0,1946-07-02
S-2534,Ashley,Stephanie,Freeman,DDS,180.3,1,1946-03-17
S-2535,Desiree,Brian,Stewart,MD,187.5,0,1941-11-14
S-2536,Krista,Brian,Mitchell,MD,164.1,0,1944-01-05
S-2537,Julie,Yesenia,Trujillo,MD,164.7,0,1944-12-17
S-2538,Christopher,Jennifer,Lee,MD,181.0,0,1946-12-01
S-2539,Perry,Christine,Best,Jr.,169.1,1,1941-10-07
S-2540,Katrina,Denise,Herrera,DDS,177.0,1,1942-02-15
S-2541,Maureen,Lisa,Shepherd,DDS,173.1,1,1945-01-01
S-2542,Cynthia,Allison,Kane,Jr.,173.4,0,1941-04-24
S-2543,Travis,Marissa,Jones,MD,173.0,0,1941-04-02
S-2544,Kaitlyn,Derrick,Thompson,DDS,170.7,1,1949-01-23
S-2545,Carolyn,David,May,Jr.,175.2,0,1942-08-25
S-2546,Kimberly,Allison,Brown,Jr.,179.0,0,1949-12-20
S-2547,Angela,Victoria,Garcia,III,162.9,0,1941-04-22
S-2548,Kevin,Kathleen,Rogers,Jr.,167.9,0,1940-11-21
S-2549,Caitlin,Nathaniel,James,DDS,185.1,1,1945-03-28
S-2550,Natalie,Kylie,Hayes,MD,178.9,1,1942-05-06
S-2551,Dawn,David,Shaffer,MD,174.2,0,1945-08-19
S-2552,Elizabeth,Jose,Hunter,Jr.,172.3,0,1944-02-16
S-2553,Robert,Tamara,Carlson,DDS,190.9,0,1945-11-13
S-2554,Abigail,Timothy,Gardner,DDS,167.9,1,1942-07-13
S-2555,Shirley,Alicia,Mitchell,DDS,175.7,1,1946-01-06
S-2556,Mark,Alexa,Shah,MD,171.1,0,1942-10-31
S-2557,David,Charles,Barker,Jr.,167.9,0,1946-01-29
S-2558,Elizabeth,Jason,Christian,Jr.,173.6,0,1940-10-03
S-2559,Robin,Bernard,Haynes,MD,188.5,1,1943-05-31
S-2560,Kevin,Elizabeth,Moon,MD,179.8,0,1942-05-29
S-2561,Brian,Michelle,Jones,Jr.,166.8,0,1948-08-19
S-2562,Howard,Diana,Gibson,MD,176.9,1,1942-03-03
S-2563,Joseph,Justin,Jefferson,MD,171.6,1,1945-01-10
S-2564,Jacqueline,Richard,Keller,DDS,175.2,0,1946-10-09
S-2565,Scott,Alice,Shannon,II,174.7,1,1948-10-12
S-2566,Jennifer,Brent,Norman,MD,185.1,1,1941-02-01
S-2567,Kathryn,Amanda,Castillo,MD,189.3,1,1949-04-20
S-2568,Patricia,Ryan,Butler,MD,178.8,0,1947-12-12
S-2569,Joseph,Andrew,Allen,MD,172.8,0,1947-05-05
S-2570,Donna,Kristin,Lopez,MD,160.6,1,1949-11-04
S-2571,Stephen,Jessica,Jensen,DDS,183.4,0,1948-02-20
S-2572,Cheryl,Julia,Wilkinson,PhD,179.8,0,1949-12-12
S-2573,Jamie,Jessica,Hunt,MD,183.6,0,1949-12-05
S-2574,Christina,Cassandra,Carlson,MD,177.4,0,1942-01-27
S-2575,Lisa,Darryl,Mathews,III,177.3,0,1946-02-13
S-2576,Ann,Russell,Mitchell,Jr.,171.8,1,1944-05-30
S-2577,Andre,Suzanne,Lewis,DDS,181.3,0,1947-12-05
S-2578,Patricia,April,Morales,DDS,164.8,0,1947-08-24
S-2579,Stephen,Ashley,Martin,IV,186.5,1,1943-07-20
S-2580,John,Lisa,Porter,MD,160.6,0,1948-04-08
S-2581,Kevin,Jason,Lawson,PhD,181.5,1,1945-08-13
S-2582,Nancy,Jason,Mendoza,PhD,174.1,1,1940-10-17
S-2583,Justin,Lindsey,Burton,DDS,175.9,0,1946-10-07
S-2584,Jonathan,Jessica,Ryan,DVM,174.4,0,1947-10-15
S-2585,Lance,Joseph,Richardson,DDS,197.2,1,1942-02-10
S-2586,Kevin,Dylan,Mcmillan,DDS,175.2,0,1944-01-16
S-2587,Nicholas,Elizabeth,Mays,MD,183.4,1,1949-02-03
S-2588,Rebecca,Daniel,Lam,Jr.,187.4,1,1948-07-25
S-2589,Andrew,John,Moore,DDS,178.9,0,1947-03-01
S-2590,Oscar,Rachel,Anderson,DVM,176.3,0,1947-11-07
S-2591,David,Luis,Bailey,DDS,171.0,1,1944-08-10
S-2592,Barbara,Devin,Perez,MD,177.7,1,1942-03-06
S-2593,Andrew,Elizabeth,Berg,III,171.7,0,1941-06-20
S-2594,Bradley,Crystal,Johnson,III,175.4,1,1941-12-16
S-2595,Mary,Jerry,Kline,DDS,179.9,0,1945-03-10
S-2596,Bobby,Jo,Davis,MD,176.7,0,1949-04-13
S-2597,Jennifer,Brenda,Garza,MD,167.0,1,1949-04-07
S-2598,Kelly,Anthony,Powell,MD,174.2,0,1949-06-13
S-2599,Michelle,James,Benton,DVM,177.3,0,1943-04-26
S-2600,Rachael,Michael,Wolfe,DDS,176.3,0,1946-04-15
S-2601,Joseph,James,Long,Jr.,173.6,1,1945-03-11
S-2602,James,Daniel,Black,PhD,192.6,1,1949-02-04
S-2603,Tara,Ellen,Brewer,Jr.,175.5,1,1946-01-06
S-2604,Kaylee,Joshua,Burke,DDS,167.8,0,1948-07-29
S-2605,Tony,Amy,Bowman,Jr.,173.5,0,1943-05-05
S-2606,Kristy,Melissa,Pope,DVM,165.7,1,1944-06-07
S-2607,Stephanie,Brandi,Melton,PhD,177.4,0,1941-08-19
S-2608,Madeline,Kelly,Alvarado,MD,180.6,1,1941-10-03
S-2609,Richard,Jo,Cardenas,Jr.,167.8,1,1948-09-17
S-2610,Maria,Lisa,Robinson,DVM,183.2,1,1944-12-24
S-2611,Carol,Shannon,Meyer,PhD,170.8,0,1942-03-19
S-2612,Shawn,Tracy,Ferguson,MD,161.0,0,1949-01-29
S-2613,Joseph,Charles,Marshall,DDS,175.8,1,1945-03-24
S-2614,Kelly,Lee,Peterson,MD,183.1,1,1943-05-07
S-2615,Emma,Brianna,Rivera,Jr.,183.9,0,1941-02-11
S-2616,Erin,Nathan,Myers,DVM,172.7,1,1946-08-21
S-2617,Eric,Caleb,Jordan,DDS,165.9,0,1949-09-11
S-2618,Kevin,Dean,Morrow,PhD,188.8,0,1944-06-16
S-2619,Emily,Heather,Hayes,MD,181.4,0,1949-09-06
S-2620,Charles,Gerald,Hooper,MD,169.6,1,1943-07-17
S-2621,Joe,Chad,Olson,Jr.,173.9,0,1943-07-01
S-2622,Tiffany,Crystal,Brown,MD,168.0,0,1943-09-16
S-2623,Jason,Stephanie,Gregory,Jr.,175.1,1,1946-10-30
S-2624,Amber,Ashley,Carlson,Jr.,178.3,0,1947-07-08
S-2625,Nicole,Stephanie,Lopez,MD,175.5,0,1942-06-09
S-2626,Kurt,Pamela,Scott,Jr.,181.5,1,1940-06-21
S-2627,Maurice,Brian,Johnson,Jr.,180.6,0,1944-11-01
S-2628,Amy,Donna,Jackson,MD,174.9,1,1944-07-06
S-2629,Jackie,Mary,Carroll,MD,167.1,0,1949-08-25
S-2630,Jasmine,William,Tapia,DVM,173.8,1,1942-12-10
S-2631,Tracy,Christina,Webster,MD,176.9,1,1947-08-01
S-2632,Susan,Katrina,Larson,DDS,166.3,0,1949-02-19
S-2633,Kristen,Jason,Walters,MD,170.8,0,1945-03-21
S-2634,Gregg,Ann,Phillips,DVM,165.8,0,1943-05-30
S-2635,Dennis,Travis,Marks,MD,181.9,0,1940-05-09
S-2636,Brian,Mark,Stokes,II,179.2,1,1947-03-01
S-2637,William,Cheryl,Turner,MD,180.1,0,1940-06-16
S-2638,Miranda,Emily,Calhoun,IV,162.7,1,1942-03-08
S-2639,Robin,Alexander,Williams,Jr.,180.7,0,1943-05-15
S-2640,Rachael,Brenda,Lindsey,DDS,173.0,1,1948-10-22
S-2641,Robert,Timothy,Munoz,MD,167.5,1,1943-04-14
S-2642,Tiffany,Wendy,White,DDS,169.5,0,1947-07-05
S-2643,Christopher,Sandra,Bennett,DDS,162.6,1,1942-09-08
S-2644,Brandon,Tanya,Chambers,PhD,184.1,1,1947-10-21
S-2645,Brendan,Marie,Hayes,PhD,160.4,1,1942-08-28
S-2646,Benjamin,Kim,Conway,DDS,172.7,1,1944-08-14
S-2647,Nicholas,Nicole,Fernandez,MD,187.7,1,1944-11-19
S-2648,Nathaniel,Jessica,Chen,III,171.0,1,1947-11-13
S-2649,Lisa,Victoria,Ball,DDS,168.7,1,1946-07-11
S-2650,Kimberly,Theresa,Richardson,II,186.7,0,1943-07-08
S-2651,Henry,Jacob,Douglas,DDS,175.4,1,1947-02-19
S-2652,Brian,Katherine,Coleman,PhD,176.5,1,1940-12-20
S-2653,Carlos,Kathy,Walter,MD,168.7,0,1940-08-19
S-2654,Amy,Steven,Reyes,Jr.,182.4,0,1943-05-22
S-2655,Shannon,Jason,Duke,Jr.,181.5,0,1945-04-25
S-2656,Lindsey,Karen,Prince,II,171.5,1,1945-06-05
S-2657,Bruce,Adrian,Kim,MD,176.5,0,1945-05-01
S-2658,Alejandro,Steven,Randall,III,168.2,0,1942-02-11
S-2659,Gregory,Linda,Irwin,III,177.5,0,1946-07-19
S-2660,Alexandra,Jimmy,Bell,MD,182.3,1,1949-03-18
S-2661,Cameron,Denise,Becker,Jr.,165.2,0,1941-08-21
S-2662,Anthony,Robin,Gibson,DVM,188.6,0,1944-07-07
S-2663,Gary,Pamela,Williams,MD,172.9,0,1943-09-09
S-2664,Mark,Amber,Phillips,II,177.3,0,1942-03-28
S-2665,Mark,Maria,Rivera,Jr.,182.3,1,1942-04-02
S-2666,Matthew,Keith,Cruz,DVM,176.2,0,1947-08-06
S-2667,Russell,Shannon,Austin,DVM,166.3,1,1947-07-30
S-2668,Kevin,Jessica,Brown,PhD,184.7,1,1946-07-21
S-2669,Margaret,Sheryl,Berger,MD,164.8,0,1948-01-11
S-2670,Mary,Rodney,Clark,IV,174.1,0,1943-08-01
S-2671,Janice,Gloria,Henderson,DVM,178.4,0,1942-10-06
S-2672,Tammie,James,Duran,MD,162.2,1,1941-06-15
S-2673,Carol,Robert,Roberts,DDS,177.8,0,1943-07-23
S-2674,Albert,Catherine,May,III,165.5,0,1948-04-07
S-2675,Albert,Nicholas,Rivera,DDS,171.4,0,1945-08-07
S-2676,Angela,Evelyn,Hill,Jr.,153.7,0,1943-01-21
S-2677,Alexander,Joseph,Flores,DDS,174.5,1,1944-09-12
S-2678,Alicia,Brandi,Ramos,MD,179.8,0,1942-02-15
S-2679,Tony,John,Moreno,Jr.,165.0,0,1941-03-03
S-2680,Kristen,Casey,Robbins,DDS,175.2,0,1945-01-07
S-2681,Janet,Raymond,Nelson,MD,179.8,0,1949-03-03
S-2682,James,Thomas,Price,DDS,162.2,1,1945-02-11
S-2683,Erik,Christina,Jennings,III,173.8,1,1947-03-05
S-2684,Tina,Melissa,Bowen,PhD,170.1,0,1947-09-19
S-2685,Thomas,Erica,Dawson,MD,174.2,1,1945-09-27
S-2686,Patrick,Dennis,Crawford,III,173.1,1,1943-12-07
S-2687,Jonathan,Melinda,Smith,PhD,173.6,1,1944-05-28
S-2688,Kevin,Robert,Flores,MD,185.6,0,1944-11-16
S-2689,Samantha,Paula,Hardin,Jr.,173.1,0,1949-05-23
S-2690,Bailey,Deborah,Clay,MD,178.1,0,1946-10-22
S-2691,Elizabeth,Carol,Young,Jr.,177.2,0,1947-10-19
S-2692,Michelle,Michael,Miller,MD,172.8,0,1945-04-01
S-2693,Thomas,Kevin,Brown,DVM,174.8,0,1945-01-16
S-2694,Gregory,Daniel,Morgan,Jr.,178.5,0,1941-09-10
S-2695,Thomas,Samantha,Forbes,Jr.,160.7,1,1946-10-10
S-2696,Jason,Ashley,Perez,MD,160.9,1,1945-04-23
S-2697,William,Michael,Marks,DVM,171.2,1,1948-01-05
S-2698,Jose,Courtney,Harris,PhD,154.2,0,1949-08-10
S-2699,Tara,Randy,Johnson,DVM,176.0,0,1946-03-31
S-2700,Yvonne,James,Davis,PhD,174.3,0,1945-07-02
S-2701,Jordan,Jon,Hawkins,Jr.,174.3,1,1942-03-24
S-2702,Luis,Nathaniel,Brown,II,174.4,1,1941-07-14
S-2703,Patricia,Dustin,Smith,Jr.,184.7,1,1946-04-30
S-2704,Kayla,Donna,Park,DDS,185.9,1,1943-11-15
S-2705,John,Brandon,Spencer,Jr.,169.5,0,1943-04-26
S-2706,Stephanie,Tammy,Yang,PhD,165.4,0,1943-12-27
S-2707,Lauren,Timothy,Griffith,DVM,164.0,1,1946-09-06
S-2708,Richard,Kevin,Esparza,II,174.9,0,1947-12-23
S-2709,Ricardo,Cynthia,Mccormick,DDS,181.2,1,1947-03-25
S-2710,Sarah,Chad,Watkins,Jr.,167.4,1,1949-12-26
S-2711,Dwayne,Jackson,West,DVM,180.0,0,1948-03-13
S-2712,Robert,Alexander,Harvey,DDS,178.1,0,1947-11-15
S-2713,Aaron,Cynthia,Collins,Jr.,172.7,1,1947-07-07
S-2714,Brandon,Tracy,Steele,DDS,175.7,0,1946-10-20
S-2715,Thomas,Rachel,Dixon,Jr.,159.3,0,1945-04-24
S-2716,Amy,Keith,Russell,DDS,179.7,0,1940-11-08
S-2717,Manuel,Richard,Kelly,V,171.3,0,1945-04-30
S-2718,Joseph,Matthew,Andrews,DDS,177.5,0,1948-12-12
S-2719,Julie,Samantha,Thomas,DVM,176.9,0,1940-06-14
S-2720,Alexis,Stephanie,Lee,PhD,175.9,1,1945-04-22
S-2721,Joy,Heather,Collins,Jr.,178.6,0,1947-06-21
S-2722,Thomas,Austin,Townsend,Jr.,180.9,1,1940-10-13
S-2723,Joseph,Mark,Beck,Jr.,170.5,0,1947-10-23
S-2724,Lee,Patrick,White,MD,186.6,1,1948-08-08
S-2725,Donna,Victoria,Davis,II,170.5,1,1942-04-17
S-2726,Sharon,Laurie,Myers,PhD,178.3,0,1942-06-16
S-2727,Vanessa,Jesse,Gilmore,MD,167.1,1,1941-04-14
S-2728,Robert,Clayton,Brown,III,182.1,1,1941-07-16
S-2729,Lisa,Zachary,Ballard,DDS,185.7,1,1948-04-28
S-2730,Bonnie,Joel,Rogers,Jr.,162.5,0,1941-04-28
S-2731,Melissa,Michael,Reilly,DDS,175.0,0,1947-02-02
S-2732,Jenna,Thomas,Delgado,DDS,178.7,1,1948-02-01
S-2733,Carl,Kaylee,Campos,DDS,177.4,0,1943-11-21
S-2734,Joseph,Savannah,Conley,MD,159.2,1,1948-04-10
S-2735,Alexis,Tammy,Yu,MD,182.6,0,1943-10-01
S-2736,Rebecca,Kelly,Smith,MD,171.6,1,1946-05-19
S-2737,Craig,Rebekah,Christensen,IV,168.7,0,1942-10-20
S-2738,Michael,Ryan,Montes,II,160.6,1,1948-02-08
S-2739,Michael,Kara,Liu,MD,159.2,0,1941-04-19
S-2740,Lori,Peter,Smith,DDS,1.7169999999999999,1,1949-03-01
S-2741,Mark,Bobby,Williams,MD,174.4,1,1941-05-29
S-2742,Juan,Eric,Nichols,DDS,185.1,1,1946-03-29
S-2743,Matthew,Natasha,Smith,III,174.9,1,1947-11-14
S-2744,Jessica,David,Leblanc,DDS,169.6,0,1940-12-19
S-2745,James,Kathleen,Compton,DVM,171.5,0,1948-01-17
S-2746,Lindsey,Tara,Davis,MD,170.1,1,1940-10-26
S-2747,Danielle,Ricky,Avila,Jr.,174.2,0,1940-10-01
S-2748,Jonathan,Michael,Hernandez,DDS,162.1,1,1947-01-15
S-2749,Adam,Dominic,Wood,PhD,174.5,0,1945-11-14
S-2750,Martin,Audrey,Marshall,PhD,179.1,0,1940-12-01
S-2751,Bruce,Clayton,Mccarthy,MD,177.1,1,1948-08-09
S-2752,Jennifer,Judith,Mills,MD,184.7,1,1940-04-08
S-2753,Kelsey,Andrea,Hall,II,178.3,0,1942-01-27
S-2754,Jorge,Brenda,Moore,MD,175.0,1,1948-06-20
S-2755,Alexis,Alexander,Whitaker,III,182.5,1,1948-11-05
S-2756,Jane,Maria,Donovan,DDS,173.9,1,1949-03-31
S-2757,Amy,Carol,Jackson,MD,168.0,0,1947-05-25
S-2758,Michelle,Crystal,Smith,DDS,177.7,0,1941-03-24
S-2759,Larry,Christina,Clark,MD,174.5,1,1946-05-23
S-2760,Kathleen,Kaylee,Yates,PhD,186.4,0,1949-02-19
S-2761,Maxwell,Evelyn,Ward,PhD,174.7,0,1942-05-20
S-2762,Cynthia,Laura,Kennedy,MD,175.1,1,1949-05-23
S-2763,Nicholas,Brooke,Palmer,PhD,180.7,0,1941-09-14
S-2764,John,Wayne,Fernandez,DVM,186.7,0,1947-04-17
S-2765,Adrian,Shawn,Conway,DDS,176.6,1,1945-11-19
S-2766,Philip,Rebecca,Howard,DDS,179.0,0,1946-12-12
